path	bucket	owner	decision	reason
recovery_program_nl_question_completion_20260606_214915/candidates/current/W7TP_FIELD_ATLAS/vision_field/W7TP_VISION_FIELD_INDEX_V1.yaml	RECOVERY_ARTIFACT_HOLD	RECOVERY_EVIDENCE_WORKCELL	REVIEW_COMMIT_INDEX_OR_ARCHIVE	recovery artifact
recovery_program_nl_question_completion_20260606_214915/candidates/current/W7TP_FIELD_ATLAS/vision_field/W7TP_VISION_FIELD_PACKET_SCHEMA_V1.yaml	RECOVERY_ARTIFACT_HOLD	RECOVERY_EVIDENCE_WORKCELL	REVIEW_COMMIT_INDEX_OR_ARCHIVE	recovery artifact
recovery_program_nl_question_completion_20260606_214915/candidates/current/W7TP_FIELD_ATLAS/vision_field/W7TP_VISION_FIELD_ROUTING_POLICY_V1.yaml	RECOVERY_ARTIFACT_HOLD	RECOVERY_EVIDENCE_WORKCELL	REVIEW_COMMIT_INDEX_OR_ARCHIVE	recovery artifact
recovery_program_nl_question_completion_20260606_214915/candidates/current/W7TP_FIELD_ATLAS/vision_field/W7TP_VISION_FIELD_TO_12_FIELDS_MAP_V1.yaml	RECOVERY_ARTIFACT_HOLD	RECOVERY_EVIDENCE_WORKCELL	REVIEW_COMMIT_INDEX_OR_ARCHIVE	recovery artifact
recovery_program_nl_question_completion_20260606_214915/candidates/current/Wuchang_Hexagram_State_Protocol_Open_20260523_194932/README.md	RECOVERY_ARTIFACT_HOLD	RECOVERY_EVIDENCE_WORKCELL	REVIEW_COMMIT_INDEX_OR_ARCHIVE	recovery artifact
recovery_program_nl_question_completion_20260606_214915/candidates/current/Wuchang_Unified_Core/01_Cloud_Core/jules_cloud_api.py	RECOVERY_ARTIFACT_HOLD	RECOVERY_EVIDENCE_WORKCELL	REVIEW_COMMIT_INDEX_OR_ARCHIVE	recovery artifact
recovery_program_nl_question_completion_20260606_214915/candidates/current/Wuchang_Unified_Core/02_Edge_Nodes/taiji_router_node_5d.py	RECOVERY_ARTIFACT_HOLD	RECOVERY_EVIDENCE_WORKCELL	REVIEW_COMMIT_INDEX_OR_ARCHIVE	recovery artifact
recovery_program_nl_question_completion_20260606_214915/candidates/current/Wuchang_Unified_Core/02_Edge_Nodes/wuchang_ai_cerebellum.py	RECOVERY_ARTIFACT_HOLD	RECOVERY_EVIDENCE_WORKCELL	REVIEW_COMMIT_INDEX_OR_ARCHIVE	recovery artifact
recovery_program_nl_question_completion_20260606_214915/candidates/current/Wuchang_Unified_Core/03_UI_Interfaces/wuchang_community_system.html	RECOVERY_ARTIFACT_HOLD	RECOVERY_EVIDENCE_WORKCELL	REVIEW_COMMIT_INDEX_OR_ARCHIVE	recovery artifact
recovery_program_nl_question_completion_20260606_214915/candidates/current/XIAOJ_CONVERGENCE_REVIEW.yaml	RECOVERY_ARTIFACT_HOLD	RECOVERY_EVIDENCE_WORKCELL	REVIEW_COMMIT_INDEX_OR_ARCHIVE	recovery artifact
recovery_program_nl_question_completion_20260606_214915/candidates/current/_handoff/gemini_ui_materials_20260602_131237/field_atlas/member_registration/W7TP_MEMBER_REGISTRATION_API_PACKET_V1.yaml	RECOVERY_ARTIFACT_HOLD	RECOVERY_EVIDENCE_WORKCELL	REVIEW_COMMIT_INDEX_OR_ARCHIVE	recovery artifact
recovery_program_nl_question_completion_20260606_214915/candidates/current/_handoff/gemini_ui_materials_20260602_131237/field_atlas/member_registration/W7TP_MEMBER_REGISTRATION_ODOO_MODEL_SPEC_V1.yaml	RECOVERY_ARTIFACT_HOLD	RECOVERY_EVIDENCE_WORKCELL	REVIEW_COMMIT_INDEX_OR_ARCHIVE	recovery artifact
recovery_program_nl_question_completion_20260606_214915/candidates/current/_handoff/gemini_ui_materials_20260602_131237/module/wuchang_member_registration/models/member_registration.py	RECOVERY_ARTIFACT_HOLD	RECOVERY_EVIDENCE_WORKCELL	REVIEW_COMMIT_INDEX_OR_ARCHIVE	recovery artifact
recovery_program_nl_question_completion_20260606_214915/candidates/current/_handoff/gemini_ui_materials_20260602_131300/field_atlas/member_registration/W7TP_MEMBER_REGISTRATION_API_PACKET_V1.yaml	RECOVERY_ARTIFACT_HOLD	RECOVERY_EVIDENCE_WORKCELL	REVIEW_COMMIT_INDEX_OR_ARCHIVE	recovery artifact
recovery_program_nl_question_completion_20260606_214915/candidates/current/_handoff/gemini_ui_materials_20260602_131300/field_atlas/member_registration/W7TP_MEMBER_REGISTRATION_ODOO_MODEL_SPEC_V1.yaml	RECOVERY_ARTIFACT_HOLD	RECOVERY_EVIDENCE_WORKCELL	REVIEW_COMMIT_INDEX_OR_ARCHIVE	recovery artifact
recovery_program_nl_question_completion_20260606_214915/candidates/current/_handoff/gemini_ui_materials_20260602_131300/module/wuchang_member_registration/models/member_registration.py	RECOVERY_ARTIFACT_HOLD	RECOVERY_EVIDENCE_WORKCELL	REVIEW_COMMIT_INDEX_OR_ARCHIVE	recovery artifact
recovery_program_nl_question_completion_20260606_214915/candidates/current/_handoff/gemini_ui_materials_20260602_131313/field_atlas/member_registration/W7TP_MEMBER_REGISTRATION_API_PACKET_V1.yaml	RECOVERY_ARTIFACT_HOLD	RECOVERY_EVIDENCE_WORKCELL	REVIEW_COMMIT_INDEX_OR_ARCHIVE	recovery artifact
recovery_program_nl_question_completion_20260606_214915/candidates/current/_handoff/gemini_ui_materials_20260602_131313/field_atlas/member_registration/W7TP_MEMBER_REGISTRATION_ODOO_MODEL_SPEC_V1.yaml	RECOVERY_ARTIFACT_HOLD	RECOVERY_EVIDENCE_WORKCELL	REVIEW_COMMIT_INDEX_OR_ARCHIVE	recovery artifact
recovery_program_nl_question_completion_20260606_214915/candidates/current/_handoff/gemini_ui_materials_20260602_131313/module/wuchang_member_registration/models/member_registration.py	RECOVERY_ARTIFACT_HOLD	RECOVERY_EVIDENCE_WORKCELL	REVIEW_COMMIT_INDEX_OR_ARCHIVE	recovery artifact
recovery_program_nl_question_completion_20260606_214915/candidates/current/_handoff/gemini_ui_materials_20260602_155100/field_atlas/member_registration/W7TP_MEMBER_REGISTRATION_API_PACKET_V1.yaml	RECOVERY_ARTIFACT_HOLD	RECOVERY_EVIDENCE_WORKCELL	REVIEW_COMMIT_INDEX_OR_ARCHIVE	recovery artifact
recovery_program_nl_question_completion_20260606_214915/candidates/current/_handoff/gemini_ui_materials_20260602_155100/field_atlas/member_registration/W7TP_MEMBER_REGISTRATION_ODOO_MODEL_SPEC_V1.yaml	RECOVERY_ARTIFACT_HOLD	RECOVERY_EVIDENCE_WORKCELL	REVIEW_COMMIT_INDEX_OR_ARCHIVE	recovery artifact
recovery_program_nl_question_completion_20260606_214915/candidates/current/_handoff/gemini_ui_materials_20260602_155100/module/wuchang_member_registration/models/member_registration.py	RECOVERY_ARTIFACT_HOLD	RECOVERY_EVIDENCE_WORKCELL	REVIEW_COMMIT_INDEX_OR_ARCHIVE	recovery artifact
recovery_program_nl_question_completion_20260606_214915/candidates/current/_handoff/p1_member_portal_shell_20260602_154845/portal_templates.xml	RECOVERY_ARTIFACT_HOLD	RECOVERY_EVIDENCE_WORKCELL	REVIEW_COMMIT_INDEX_OR_ARCHIVE	recovery artifact
recovery_program_nl_question_completion_20260606_214915/candidates/current/_handoff/p1_ui_patch_hold_20260602_162032/portal_templates.xml	RECOVERY_ARTIFACT_HOLD	RECOVERY_EVIDENCE_WORKCELL	REVIEW_COMMIT_INDEX_OR_ARCHIVE	recovery artifact
recovery_program_nl_question_completion_20260606_214915/candidates/current/_imports/wuchang-ai-main/wuchang-ai-main/codex/prompts/linux_workspace_transfer_metric_tensor_prompt.md	RECOVERY_ARTIFACT_HOLD	RECOVERY_EVIDENCE_WORKCELL	REVIEW_COMMIT_INDEX_OR_ARCHIVE	recovery artifact
recovery_program_nl_question_completion_20260606_214915/candidates/current/_imports/wuchang-ai-main/wuchang-ai-main/docs/ai-civic-runtime/governed-prosocial-runtime.md	RECOVERY_ARTIFACT_HOLD	RECOVERY_EVIDENCE_WORKCELL	REVIEW_COMMIT_INDEX_OR_ARCHIVE	recovery artifact
recovery_program_nl_question_completion_20260606_214915/candidates/current/_imports/wuchang-ai-main/wuchang-ai-main/docs/governance/user_sovereign_ai_metric_constitution.md	RECOVERY_ARTIFACT_HOLD	RECOVERY_EVIDENCE_WORKCELL	REVIEW_COMMIT_INDEX_OR_ARCHIVE	recovery artifact
recovery_program_nl_question_completion_20260606_214915/candidates/current/_imports/wuchang-ai-main/wuchang-ai-main/docs/sovereign-ai-runtime/user_sovereign_ai_compute_pool_2026-05-16.md	RECOVERY_ARTIFACT_HOLD	RECOVERY_EVIDENCE_WORKCELL	REVIEW_COMMIT_INDEX_OR_ARCHIVE	recovery artifact
recovery_program_nl_question_completion_20260606_214915/candidates/current/_imports/wuchang-ai-main/wuchang-ai-main/wuchang_comm_incub/models/volunteer_task.py	RECOVERY_ARTIFACT_HOLD	RECOVERY_EVIDENCE_WORKCELL	REVIEW_COMMIT_INDEX_OR_ARCHIVE	recovery artifact
recovery_program_nl_question_completion_20260606_214915/candidates/current/_imports/wuchang-ai-main/wuchang-ai-main/wuchang_comm_incub/security/ir.model.access.csv	RECOVERY_ARTIFACT_HOLD	RECOVERY_EVIDENCE_WORKCELL	REVIEW_COMMIT_INDEX_OR_ARCHIVE	recovery artifact
recovery_program_nl_question_completion_20260606_214915/candidates/current/_imports/wuchang-ai-main/wuchang-ai-main/wuchang_comm_incub/views/wuchang_views.xml	RECOVERY_ARTIFACT_HOLD	RECOVERY_EVIDENCE_WORKCELL	REVIEW_COMMIT_INDEX_OR_ARCHIVE	recovery artifact
recovery_program_nl_question_completion_20260606_214915/candidates/current/_imports/wuchang-ai-main/wuchang-ai-main/wuchang_m1_property/models/property_request.py	RECOVERY_ARTIFACT_HOLD	RECOVERY_EVIDENCE_WORKCELL	REVIEW_COMMIT_INDEX_OR_ARCHIVE	recovery artifact
recovery_program_nl_question_completion_20260606_214915/candidates/current/_imports/wuchang-ai-main/wuchang-ai-main/wuchang_m1_property/views/property_request_views.xml	RECOVERY_ARTIFACT_HOLD	RECOVERY_EVIDENCE_WORKCELL	REVIEW_COMMIT_INDEX_OR_ARCHIVE	recovery artifact
recovery_program_nl_question_completion_20260606_214915/candidates/current/benchmarks/metric_tensor_io_eval.py	RECOVERY_ARTIFACT_HOLD	RECOVERY_EVIDENCE_WORKCELL	REVIEW_COMMIT_INDEX_OR_ARCHIVE	recovery artifact
recovery_program_nl_question_completion_20260606_214915/candidates/current/benchmarks/metric_tensor_io_eval_v2.py	RECOVERY_ARTIFACT_HOLD	RECOVERY_EVIDENCE_WORKCELL	REVIEW_COMMIT_INDEX_OR_ARCHIVE	recovery artifact
recovery_program_nl_question_completion_20260606_214915/candidates/current/bin/7d-formation-packet-test	RECOVERY_ARTIFACT_HOLD	RECOVERY_EVIDENCE_WORKCELL	REVIEW_COMMIT_INDEX_OR_ARCHIVE	recovery artifact
recovery_program_nl_question_completion_20260606_214915/candidates/current/bin/taiji-system-probe	RECOVERY_ARTIFACT_HOLD	RECOVERY_EVIDENCE_WORKCELL	REVIEW_COMMIT_INDEX_OR_ARCHIVE	recovery artifact
recovery_program_nl_question_completion_20260606_214915/candidates/current/commander/config/node_sync_policy.json	RECOVERY_ARTIFACT_HOLD	RECOVERY_EVIDENCE_WORKCELL	REVIEW_COMMIT_INDEX_OR_ARCHIVE	recovery artifact
recovery_program_nl_question_completion_20260606_214915/candidates/current/configs/cloud/cloud_provider_adapter_contract.template.json	RECOVERY_ARTIFACT_HOLD	RECOVERY_EVIDENCE_WORKCELL	REVIEW_COMMIT_INDEX_OR_ARCHIVE	recovery artifact
recovery_program_nl_question_completion_20260606_214915/candidates/current/configs/cloud/local_xiaoj_cloud_api_broker_dryrun.template.json	RECOVERY_ARTIFACT_HOLD	RECOVERY_EVIDENCE_WORKCELL	REVIEW_COMMIT_INDEX_OR_ARCHIVE	recovery artifact
recovery_program_nl_question_completion_20260606_214915/candidates/current/configs/community_3d_map_topology.yaml	RECOVERY_ARTIFACT_HOLD	RECOVERY_EVIDENCE_WORKCELL	REVIEW_COMMIT_INDEX_OR_ARCHIVE	recovery artifact
recovery_program_nl_question_completion_20260606_214915/candidates/current/configs/containers/container_offload_registry.template.json	RECOVERY_ARTIFACT_HOLD	RECOVERY_EVIDENCE_WORKCELL	REVIEW_COMMIT_INDEX_OR_ARCHIVE	recovery artifact
recovery_program_nl_question_completion_20260606_214915/candidates/current/configs/containers/wuchang_indexer_oneshot_job.template.json	RECOVERY_ARTIFACT_HOLD	RECOVERY_EVIDENCE_WORKCELL	REVIEW_COMMIT_INDEX_OR_ARCHIVE	recovery artifact
recovery_program_nl_question_completion_20260606_214915/candidates/current/configs/dead_letter_canonical_map.yaml	RECOVERY_ARTIFACT_HOLD	RECOVERY_EVIDENCE_WORKCELL	REVIEW_COMMIT_INDEX_OR_ARCHIVE	recovery artifact
recovery_program_nl_question_completion_20260606_214915/candidates/current/configs/dev/w7tp_local_7d_automation_smoke_gate.template.json	RECOVERY_ARTIFACT_HOLD	RECOVERY_EVIDENCE_WORKCELL	REVIEW_COMMIT_INDEX_OR_ARCHIVE	recovery artifact
recovery_program_nl_question_completion_20260606_214915/candidates/current/configs/dev/w7tp_local_7d_automation_smoke_runner.template.json	RECOVERY_ARTIFACT_HOLD	RECOVERY_EVIDENCE_WORKCELL	REVIEW_COMMIT_INDEX_OR_ARCHIVE	recovery artifact
recovery_program_nl_question_completion_20260606_214915/candidates/current/configs/dev/w7tp_nl_to_7d_task_packet.template.json	RECOVERY_ARTIFACT_HOLD	RECOVERY_EVIDENCE_WORKCELL	REVIEW_COMMIT_INDEX_OR_ARCHIVE	recovery artifact
recovery_program_nl_question_completion_20260606_214915/candidates/current/configs/dev/w7tp_tri_party_7d_runtime_dryrun.template.json	RECOVERY_ARTIFACT_HOLD	RECOVERY_EVIDENCE_WORKCELL	REVIEW_COMMIT_INDEX_OR_ARCHIVE	recovery artifact
recovery_program_nl_question_completion_20260606_214915/candidates/current/configs/dev/xiaoj_converged_governance_architecture.template.json	RECOVERY_ARTIFACT_HOLD	RECOVERY_EVIDENCE_WORKCELL	REVIEW_COMMIT_INDEX_OR_ARCHIVE	recovery artifact
recovery_program_nl_question_completion_20260606_214915/candidates/current/configs/ip/wuchang_project_source_manifest.template.json	RECOVERY_ARTIFACT_HOLD	RECOVERY_EVIDENCE_WORKCELL	REVIEW_COMMIT_INDEX_OR_ARCHIVE	recovery artifact
recovery_program_nl_question_completion_20260606_214915/candidates/current/configs/odoo/relative_identity_7d_code_spec.v1.json	RECOVERY_ARTIFACT_HOLD	RECOVERY_EVIDENCE_WORKCELL	REVIEW_COMMIT_INDEX_OR_ARCHIVE	recovery artifact
recovery_program_nl_question_completion_20260606_214915/candidates/current/configs/packets/tri_party_7d_packet.template.json	RECOVERY_ARTIFACT_HOLD	RECOVERY_EVIDENCE_WORKCELL	REVIEW_COMMIT_INDEX_OR_ARCHIVE	recovery artifact
recovery_program_nl_question_completion_20260606_214915/candidates/current/configs/taiji_sync_vpn_endpoints.yaml	RECOVERY_ARTIFACT_HOLD	RECOVERY_EVIDENCE_WORKCELL	REVIEW_COMMIT_INDEX_OR_ARCHIVE	recovery artifact
recovery_program_nl_question_completion_20260606_214915/candidates/current/configs/taiji_topology.json	RECOVERY_ARTIFACT_HOLD	RECOVERY_EVIDENCE_WORKCELL	REVIEW_COMMIT_INDEX_OR_ARCHIVE	recovery artifact
recovery_program_nl_question_completion_20260606_214915/candidates/current/contexts/current/AI_CURRENT_STATE.mtl.json	RECOVERY_ARTIFACT_HOLD	RECOVERY_EVIDENCE_WORKCELL	REVIEW_COMMIT_INDEX_OR_ARCHIVE	recovery artifact
recovery_program_nl_question_completion_20260606_214915/candidates/current/contexts/current/STATUS_ONLY.md	RECOVERY_ARTIFACT_HOLD	RECOVERY_EVIDENCE_WORKCELL	REVIEW_COMMIT_INDEX_OR_ARCHIVE	recovery artifact
recovery_program_nl_question_completion_20260606_214915/candidates/current/core/carbon/wuchang_carbon_accounting.py	RECOVERY_ARTIFACT_HOLD	RECOVERY_EVIDENCE_WORKCELL	REVIEW_COMMIT_INDEX_OR_ARCHIVE	recovery artifact
recovery_program_nl_question_completion_20260606_214915/candidates/current/core/cloud/cloud_model_router.py	RECOVERY_ARTIFACT_HOLD	RECOVERY_EVIDENCE_WORKCELL	REVIEW_COMMIT_INDEX_OR_ARCHIVE	recovery artifact
recovery_program_nl_question_completion_20260606_214915/candidates/current/core/demo/dual_path_carbon_demo.py	RECOVERY_ARTIFACT_HOLD	RECOVERY_EVIDENCE_WORKCELL	REVIEW_COMMIT_INDEX_OR_ARCHIVE	recovery artifact
recovery_program_nl_question_completion_20260606_214915/candidates/current/core/hippocampus/ai_hippocampus.py	RECOVERY_ARTIFACT_HOLD	RECOVERY_EVIDENCE_WORKCELL	REVIEW_COMMIT_INDEX_OR_ARCHIVE	recovery artifact
recovery_program_nl_question_completion_20260606_214915/candidates/current/core/intent_field/wuchang_citycode_engine.py	RECOVERY_ARTIFACT_HOLD	RECOVERY_EVIDENCE_WORKCELL	REVIEW_COMMIT_INDEX_OR_ARCHIVE	recovery artifact
recovery_program_nl_question_completion_20260606_214915/candidates/current/dashboard/preview.html	RECOVERY_ARTIFACT_HOLD	RECOVERY_EVIDENCE_WORKCELL	REVIEW_COMMIT_INDEX_OR_ARCHIVE	recovery artifact
recovery_program_nl_question_completion_20260606_214915/candidates/current/dashboard/system-module-progress.html	RECOVERY_ARTIFACT_HOLD	RECOVERY_EVIDENCE_WORKCELL	REVIEW_COMMIT_INDEX_OR_ARCHIVE	recovery artifact
recovery_program_nl_question_completion_20260606_214915/candidates/current/dashboard/system-module-progress.json	RECOVERY_ARTIFACT_HOLD	RECOVERY_EVIDENCE_WORKCELL	REVIEW_COMMIT_INDEX_OR_ARCHIVE	recovery artifact
recovery_program_nl_question_completion_20260606_214915/candidates/current/data/host_runner_results/20260508_150454_diag-readonly-001.json	RECOVERY_ARTIFACT_HOLD	RECOVERY_EVIDENCE_WORKCELL	REVIEW_COMMIT_INDEX_OR_ARCHIVE	recovery artifact
recovery_program_nl_question_completion_20260606_214915/candidates/current/deploy/migration/multi_target_dependency_migration_v0_1/ASSOCIATION_DATA_AUTHORITY_MATRIX.md	RECOVERY_ARTIFACT_HOLD	RECOVERY_EVIDENCE_WORKCELL	REVIEW_COMMIT_INDEX_OR_ARCHIVE	recovery artifact
recovery_program_nl_question_completion_20260606_214915/candidates/current/deploy/migration/multi_target_dependency_migration_v0_1/ORG_SHARED_CLOUD_POLICY.md	RECOVERY_ARTIFACT_HOLD	RECOVERY_EVIDENCE_WORKCELL	REVIEW_COMMIT_INDEX_OR_ARCHIVE	recovery artifact
recovery_program_nl_question_completion_20260606_214915/candidates/current/deploy/migration/multi_target_dependency_migration_v0_1/PREPARE_ORG_SHARED_STAGING.sh	RECOVERY_ARTIFACT_HOLD	RECOVERY_EVIDENCE_WORKCELL	REVIEW_COMMIT_INDEX_OR_ARCHIVE	recovery artifact
recovery_program_nl_question_completion_20260606_214915/candidates/current/deploy/migration/multi_target_dependency_migration_v0_1/STORAGE_BOUNDARY_POLICY_V2_C_DRIVE_SCENARIO.md	RECOVERY_ARTIFACT_HOLD	RECOVERY_EVIDENCE_WORKCELL	REVIEW_COMMIT_INDEX_OR_ARCHIVE	recovery artifact
recovery_program_nl_question_completion_20260606_214915/candidates/current/deploy/migration/multi_target_dependency_migration_v0_1/STORAGE_BOUNDARY_POLICY_V3_ASSOCIATION_AUTHORITY.md	RECOVERY_ARTIFACT_HOLD	RECOVERY_EVIDENCE_WORKCELL	REVIEW_COMMIT_INDEX_OR_ARCHIVE	recovery artifact
recovery_program_nl_question_completion_20260606_214915/candidates/current/deploy/packages/taiji01_topology_brain_transfer_v0_1/Modelfile.metric_language_gateway_ai.taiji01	RECOVERY_ARTIFACT_HOLD	RECOVERY_EVIDENCE_WORKCELL	REVIEW_COMMIT_INDEX_OR_ARCHIVE	recovery artifact
recovery_program_nl_question_completion_20260606_214915/candidates/current/deploy_jules.sh	RECOVERY_ARTIFACT_HOLD	RECOVERY_EVIDENCE_WORKCELL	REVIEW_COMMIT_INDEX_OR_ARCHIVE	recovery artifact
recovery_program_nl_question_completion_20260606_214915/candidates/current/docs/7d_bagua_metric_language.md	RECOVERY_ARTIFACT_HOLD	RECOVERY_EVIDENCE_WORKCELL	REVIEW_COMMIT_INDEX_OR_ARCHIVE	recovery artifact
recovery_program_nl_question_completion_20260606_214915/candidates/current/docs/design/SISTER_J_TRANSPARENT_BUILD_MODE.md	RECOVERY_ARTIFACT_HOLD	RECOVERY_EVIDENCE_WORKCELL	REVIEW_COMMIT_INDEX_OR_ARCHIVE	recovery artifact
recovery_program_nl_question_completion_20260606_214915/candidates/current/docs/design/W7TP_LITE_MVP_SPEC.md	RECOVERY_ARTIFACT_HOLD	RECOVERY_EVIDENCE_WORKCELL	REVIEW_COMMIT_INDEX_OR_ARCHIVE	recovery artifact
recovery_program_nl_question_completion_20260606_214915/candidates/current/docs/design/W7TP_SIMILAR_TECH_OPTIMIZATION.md	RECOVERY_ARTIFACT_HOLD	RECOVERY_EVIDENCE_WORKCELL	REVIEW_COMMIT_INDEX_OR_ARCHIVE	recovery artifact
recovery_program_nl_question_completion_20260606_214915/candidates/current/docs/design/XIAOJ_LINE_RESIDENT_ENTRY_MVP.md	RECOVERY_ARTIFACT_HOLD	RECOVERY_EVIDENCE_WORKCELL	REVIEW_COMMIT_INDEX_OR_ARCHIVE	recovery artifact
recovery_program_nl_question_completion_20260606_214915/candidates/current/docs/distributed_voice_nodes.md	RECOVERY_ARTIFACT_HOLD	RECOVERY_EVIDENCE_WORKCELL	REVIEW_COMMIT_INDEX_OR_ARCHIVE	recovery artifact
recovery_program_nl_question_completion_20260606_214915/candidates/current/docs/governance/EAMTP_7D_INTERNAL_LANGUAGE_SPEC.md	RECOVERY_ARTIFACT_HOLD	RECOVERY_EVIDENCE_WORKCELL	REVIEW_COMMIT_INDEX_OR_ARCHIVE	recovery artifact
recovery_program_nl_question_completion_20260606_214915/candidates/current/docs/governance/W7TP_CLOUD_PROVIDER_ADAPTER_CONTRACT.md	RECOVERY_ARTIFACT_HOLD	RECOVERY_EVIDENCE_WORKCELL	REVIEW_COMMIT_INDEX_OR_ARCHIVE	recovery artifact
recovery_program_nl_question_completion_20260606_214915/candidates/current/docs/governance/W7TP_CONTAINER_SERVER_OFFLOAD_PLAN.md	RECOVERY_ARTIFACT_HOLD	RECOVERY_EVIDENCE_WORKCELL	REVIEW_COMMIT_INDEX_OR_ARCHIVE	recovery artifact
recovery_program_nl_question_completion_20260606_214915/candidates/current/docs/governance/W7TP_HA_MESH_PLAN_ONLY.md	RECOVERY_ARTIFACT_HOLD	RECOVERY_EVIDENCE_WORKCELL	REVIEW_COMMIT_INDEX_OR_ARCHIVE	recovery artifact
recovery_program_nl_question_completion_20260606_214915/candidates/current/docs/governance/W7TP_INDEXER_SERVER_DEPLOYMENT_CHECKLIST.md	RECOVERY_ARTIFACT_HOLD	RECOVERY_EVIDENCE_WORKCELL	REVIEW_COMMIT_INDEX_OR_ARCHIVE	recovery artifact
recovery_program_nl_question_completion_20260606_214915/candidates/current/docs/governance/W7TP_INDEXER_SERVER_DRYRUN_RECORD.md	RECOVERY_ARTIFACT_HOLD	RECOVERY_EVIDENCE_WORKCELL	REVIEW_COMMIT_INDEX_OR_ARCHIVE	recovery artifact
recovery_program_nl_question_completion_20260606_214915/candidates/current/docs/governance/W7TP_LOCAL_XIAOJ_CLOUD_API_BROKER_DRYRUN.md	RECOVERY_ARTIFACT_HOLD	RECOVERY_EVIDENCE_WORKCELL	REVIEW_COMMIT_INDEX_OR_ARCHIVE	recovery artifact
recovery_program_nl_question_completion_20260606_214915/candidates/current/docs/governance/W7TP_NL_TO_7D_TASK_PACKET_GENERATOR.md	RECOVERY_ARTIFACT_HOLD	RECOVERY_EVIDENCE_WORKCELL	REVIEW_COMMIT_INDEX_OR_ARCHIVE	recovery artifact
recovery_program_nl_question_completion_20260606_214915/candidates/current/docs/governance/W7TP_TRI_PARTY_7D_PACKET_LANGUAGE_BRIDGE.md	RECOVERY_ARTIFACT_HOLD	RECOVERY_EVIDENCE_WORKCELL	REVIEW_COMMIT_INDEX_OR_ARCHIVE	recovery artifact
recovery_program_nl_question_completion_20260606_214915/candidates/current/docs/governance/XIAOJ_ADMIN_BLIND_PRIVACY_HARDWALL.md	RECOVERY_ARTIFACT_HOLD	RECOVERY_EVIDENCE_WORKCELL	REVIEW_COMMIT_INDEX_OR_ARCHIVE	recovery artifact
recovery_program_nl_question_completion_20260606_214915/candidates/current/docs/governance/XIAOJ_CONVERGED_GOVERNANCE_ARCHITECTURE.md	RECOVERY_ARTIFACT_HOLD	RECOVERY_EVIDENCE_WORKCELL	REVIEW_COMMIT_INDEX_OR_ARCHIVE	recovery artifact
recovery_program_nl_question_completion_20260606_214915/candidates/current/docs/governance/XIAOJ_VOLUNTEER_QUALIFICATION_POLICY.md	RECOVERY_ARTIFACT_HOLD	RECOVERY_EVIDENCE_WORKCELL	REVIEW_COMMIT_INDEX_OR_ARCHIVE	recovery artifact
recovery_program_nl_question_completion_20260606_214915/candidates/current/docs/ip/WUCHANG_PROJECT_SOURCE_INVENTORY.md	RECOVERY_ARTIFACT_HOLD	RECOVERY_EVIDENCE_WORKCELL	REVIEW_COMMIT_INDEX_OR_ARCHIVE	recovery artifact
recovery_program_nl_question_completion_20260606_214915/candidates/current/docs/legal/ASSOCIATION_BYLAW_AND_COMMUNITY_DEVELOPMENT_AUTHORITY.md	RECOVERY_ARTIFACT_HOLD	RECOVERY_EVIDENCE_WORKCELL	REVIEW_COMMIT_INDEX_OR_ARCHIVE	recovery artifact
recovery_program_nl_question_completion_20260606_214915/candidates/current/docs/odoo/ODOO_POS_OPEN_SOURCE_PACKAGE_AND_7D_IDENTITY_PLAN.md	RECOVERY_ARTIFACT_HOLD	RECOVERY_EVIDENCE_WORKCELL	REVIEW_COMMIT_INDEX_OR_ARCHIVE	recovery artifact
recovery_program_nl_question_completion_20260606_214915/candidates/current/docs/patent/TW-IF-02/appendix_A_wuchang_citycode_engine.py	RECOVERY_ARTIFACT_HOLD	RECOVERY_EVIDENCE_WORKCELL	REVIEW_COMMIT_INDEX_OR_ARCHIVE	recovery artifact
recovery_program_nl_question_completion_20260606_214915/candidates/current/docs/patent/TW-IF-02/appendix_A_wuchang_citycode_engine_msv_dev_srv.py	RECOVERY_ARTIFACT_HOLD	RECOVERY_EVIDENCE_WORKCELL	REVIEW_COMMIT_INDEX_OR_ARCHIVE	recovery artifact
recovery_program_nl_question_completion_20260606_214915/candidates/current/docs/patent/taiwan_patent_claims_v1.md	RECOVERY_ARTIFACT_HOLD	RECOVERY_EVIDENCE_WORKCELL	REVIEW_COMMIT_INDEX_OR_ARCHIVE	recovery artifact
recovery_program_nl_question_completion_20260606_214915/candidates/current/docs/patent/taiwan_patent_spec_v1.md	RECOVERY_ARTIFACT_HOLD	RECOVERY_EVIDENCE_WORKCELL	REVIEW_COMMIT_INDEX_OR_ARCHIVE	recovery artifact
recovery_program_nl_question_completion_20260606_214915/candidates/current/docs/patent/wuchang_sovereign_gateway_patent_draft_20260523_053242.md	RECOVERY_ARTIFACT_HOLD	RECOVERY_EVIDENCE_WORKCELL	REVIEW_COMMIT_INDEX_OR_ARCHIVE	recovery artifact
recovery_program_nl_question_completion_20260606_214915/candidates/current/docs/prefix/XIAOJ_BYLAW_COMMUNITY_DEVELOPMENT_CONCEPT.md	RECOVERY_ARTIFACT_HOLD	RECOVERY_EVIDENCE_WORKCELL	REVIEW_COMMIT_INDEX_OR_ARCHIVE	recovery artifact
